,regio3,geo_plz,streetPlain,houseNumber,lon,lat
409,Niederrad,60528.0,Triftstraße,51.0,8.645126152333972,50.08370415
410,Westend_Nord,60322.0,,,0.0,0.0
411,Westend_Süd,60325.0,,,0.0,0.0
412,Nordend_Ost,60389.0,Walter-Hesselbach-Straße,54.0,0.0,0.0
413,Niederrad,60528.0,Hahnstraße,,0.0,0.0
414,Niederrad,60528.0,Schwanheimer_Straße,41.0,8.642689594891563,50.08794865
415,Nordend_West,60318.0,Nordendstr.,65.0,8.685303807284768,50.1280552
416,Gallusviertel,60326.0,Lahnstrasse,,0.0,0.0
417,Sachsenhausen_Nord,60594.0,Gerbermühlstraße,14.0,8.696752194648619,50.1045331
418,Nordend_West,60316.0,Schwarzburgstraße_,0.0,8.6890443,50.1279711
419,Nordend_West,60322.0,Schlosserstraße,27.0,8.682397547232693,50.13163745
420,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
421,Höchst,65929.0,,,0.0,0.0
422,Nordend_West,60322.0,HUMBRACHTSTRAßE,2.0,8.682422682213733,50.12811295
423,Unterliederbach,65929.0,,,0.0,0.0
424,Ostend,60316.0,,,0.0,0.0
425,Bockenheim,60323.0,,,0.0,0.0
426,Innenstadt,60311.0,Schöne_Aussicht,11.0,8.689745405857552,50.1096256
427,Kalbach,60437.0,Im_Hain,31.0,8.6460417,50.1887748
428,Sachsenhausen_Nord,60594.0,,,0.0,0.0
429,Nordend_West,60318.0,,,0.0,0.0
430,Bockenheim,60486.0,Pariser_Str.,12.0,0.0,0.0
431,Ostend,60385.0,,,0.0,0.0
432,Niederrad,60528.0,,,0.0,0.0
433,Ostend,60385.0,Robert_Blum_Str._,0.0,8.7112017,50.1167674
434,Bornheim,60385.0,Freiligrathstraße,54.0,8.711142299999999,50.124647499999995
435,Niederrad,60528.0,Schwanheimer_Straße,,0.0,0.0
436,Niederrad,60528.0,Lyoner_Straße,40.0,8.625688023538135,50.07748385
437,Bergen_Enkheim,60388.0,,,0.0,0.0
438,Sachsenhausen_Süd,60598.0,,,0.0,0.0
439,Ostend,60329.0,Habsburger_Allee,37.0,0.0,0.0
440,Oberrad,60599.0,Wasserhofstr,22.0,8.724706350000002,50.10140385
441,Bockenheim,60486.0,Parsevalstraße,6.0,8.6262104,50.1142217
442,Nordend_Ost,60316.0,Schleiermacherstraße,30.0,8.698862597277465,50.1235836
443,Bockenheim,60487.0,königsberger,35.0,8.6296588,50.1282152
444,Westend_Süd,60325.0,,,0.0,0.0
445,Bockenheim,60487.0,Leipziger_Straße,,0.0,0.0
446,Kalbach,60437.0,Am_Hopfenbrunnen,22.0,8.635617265459302,50.191358699999995
447,Westend_Süd,60323.0,,,0.0,0.0
448,Bergen_Enkheim,60388.0,,,0.0,0.0
449,Nordend_Ost,60316.0,Berger_Straße,67.0,8.697634900000004,50.121379149999996
450,Westend_Süd,60323.0,Feldbergstraße,5.0,8.665673704271303,50.1227139
451,Nied,65934.0,,,0.0,0.0
452,Niederursel,60439.0,Thomas-Mann-Str.,18.0,8.615878367611938,50.163572599999995
453,Westend_Nord,60322.0,Fürstenberger_Str.,159.0,8.674197159926027,50.124746900000005
454,Bornheim,60389.0,,,0.0,0.0
455,Oberrad,60599.0,Wasserhofstr,22.0,8.724706350000002,50.10140385
456,Westend_Süd,60325.0,Kettenhofweg,121.0,8.655556851970559,50.116264
457,Ostend,60385.0,,,0.0,0.0
458,Westend_Süd,60325.0,,,0.0,0.0
459,Niederrad,60528.0,Hahnstraße,72.0,8.633078594686756,50.0785118
460,Eschersheim,60431.0,,,0.0,0.0
461,Dornbusch,60320.0,Inckusstraße,12.0,8.679900799999997,50.140521500000006
462,Nordend_West,60322.0,Im_Trutz,16.0,0.0,0.0
463,Rödelheim,60489.0,,,0.0,0.0
464,Sachsenhausen_Nord,60596.0,,,0.0,0.0
465,Ostend,60316.0,,,0.0,0.0
466,Westend_Süd,60325.0,,,0.0,0.0
467,Bergen_Enkheim,60388.0,,,0.0,0.0
468,Sachsenhausen_Nord,60594.0,Zum_Laurenburger_Hof_,0.0,8.701421,50.1055541
469,Westend_Süd,60322.0,,,0.0,0.0
470,Sachsenhausen_Süd,60598.0,,,0.0,0.0
471,Westend_Süd,60325.0,,,0.0,0.0
472,Sachsenhausen_Süd,60599.0,Am_Sandberg,,0.0,0.0
473,Ostend,60314.0,Hagenstrasse,16.0,8.710069304269679,50.110624900000005
474,Bergen_Enkheim,60388.0,Marktstraße,17.0,8.751763761829025,50.155403
475,Westend_Süd,60325.0,Kettenhofweg,75.0,8.662170305203656,50.115769400000005
476,Gallusviertel,60326.0,,,0.0,0.0
477,Gallusviertel,60486.0,,,0.0,0.0
478,Nordend_Ost,60316.0,,,0.0,0.0
479,Gallusviertel,60326.0,Frankenallee_,0.0,8.628218,50.1033432
480,Gallusviertel,60326.0,Hattersheimerstr.,37.0,8.637065615329801,50.107002550000004
481,Sachsenhausen_Nord,60594.0,,,0.0,0.0
482,Bahnhofsviertel,60329.0,Münchener_Straße,26.0,8.66918887346381,50.10793735
483,Bockenheim,60486.0,,,0.0,0.0
484,Bahnhofsviertel,60329.0,,,0.0,0.0
485,Seckbach,60388.0,,,0.0,0.0
486,Bockenheim,60486.0,Pfingstbrunnenstraße,26.0,8.6390207,50.1162573
487,Nordend_West,60318.0,,,0.0,0.0
488,Sachsenhausen_Nord,60596.0,Gartenstrasse_/_Ecke_Rubensstrasse,0.0,0.0,0.0
489,Nordend_West,60318.0,Eiserne_Hand,0.0,8.6873939,50.121946
490,Westend_Nord,60320.0,Edingerweg,6.0,8.670682343289316,50.1349319
491,Nieder_Eschbach,60437.0,Homburger_Landstr._,767.0,8.665889254397339,50.18992095
492,Ostend,60314.0,,,0.0,0.0
493,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
494,Innenstadt,60313.0,Schillerstr.,,0.0,0.0
495,Sachsenhausen_Nord,60596.0,Gartenstraße,,0.0,0.0
496,Bergen_Enkheim,60388.0,,,0.0,0.0
497,Dornbusch,60320.0,Raimundstraße,157.0,8.667035748804343,50.13791985
498,Nordend_Ost,60385.0,Höhenstr.,49.0,8.699427227851814,50.12458815
499,Bergen_Enkheim,60388.0,,,0.0,0.0
500,Westend_Süd,60322.0,,,0.0,0.0
501,Gallusviertel,60486.0,,,0.0,0.0
502,Westend_Süd,60325.0,Beethovenstr.,34.0,8.65631308435424,50.1156132
503,Sachsenhausen_Nord,60594.0,Walter-Kolb-Straße,,0.0,0.0
504,Nordend_Ost,60318.0,,,0.0,0.0
505,Seckbach,60389.0,,,0.0,0.0
506,Westend_Süd,60325.0,Westendstraße,50.0,8.66152312674678,50.114118399999995
507,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
508,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
509,Dornbusch,60322.0,Eschersheimer_Ldstr.,0.0,0.0,0.0
510,Nieder_Eschbach,60437.0,,,0.0,0.0
511,Bockenheim,60486.0,,,0.0,0.0
512,Griesheim,65933.0,,,0.0,0.0
513,Sachsenhausen_Nord,60594.0,Darmstädter_Landstr.,27.0,8.6902219,50.1039386
514,Ostend,60316.0,Unterer_Atzemer_,7.0,8.703608701910564,50.11709155
515,Nordend_West,60322.0,,,0.0,0.0
516,Griesheim,65933.0,Ahornstraße,51.0,8.600881900000001,50.0975672
517,Innenstadt,60313.0,,,0.0,0.0
518,Westend_Süd,60323.0,,,0.0,0.0
519,Riedberg,60438.0,,,0.0,0.0
520,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
521,Bahnhofsviertel,60329.0,,,0.0,0.0
522,Nordend_West,60322.0,Lersnerstr.,0.0,8.6788796,50.1235445
523,Bockenheim,60486.0,Römischer_Ring,0.0,0.0,0.0
524,Sachsenhausen_Nord,60594.0,Stegstraße_,0.0,8.6847109,50.1016191
525,Nordend_West,60318.0,Nibelungenallee,55.0,8.684628,50.1313001
526,Nordend_Ost,60316.0,,,0.0,0.0
527,Nordend_West,60318.0,,,0.0,0.0
528,Oberrad,60599.0,Wasserhofstr,22.0,8.724706350000002,50.10140385
529,Nordend_West,60322.0,,,0.0,0.0
530,Niederrad,60528.0,Heinrich-Hoffmann-Strasse,1000.0,8.6513699,50.0924103
531,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
532,Bockenheim,60486.0,Römischer_Ring,46.0,0.0,0.0
533,Sachsenhausen_Nord,60594.0,Paradiesgasse,0.0,8.6900248,50.1041305
534,Sachsenhausen_Nord,60596.0,Tiroler_Straße,10.0,8.678970447645629,50.09557325
535,Sachsenhausen_Nord,60594.0,,,0.0,0.0
536,Heddernheim,60439.0,Heddernheimer_Landstr.,0.0,8.6371704,50.1628686
537,Sachsenhausen_Süd,60599.0,Schweinfurter_Weg,51.0,8.697230906906439,50.09400105
538,Ostend,60314.0,,,0.0,0.0
539,Gallusviertel,60486.0,Europa-Allee_,136.0,8.625010853589881,50.10801025
540,Eschersheim,60431.0,,,0.0,0.0
541,Westend_Süd,60325.0,,,0.0,0.0
542,Nordend_West,60318.0,Eschenheimer_Anlage,16.0,8.68573903886525,50.11996175
543,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
544,Sachsenhausen_Nord,60594.0,,,0.0,0.0
545,Sachsenhausen_Nord,60594.0,Textorstr._,0.0,8.6903264,50.1027866
546,Nordend_West,60322.0,,,0.0,0.0
547,Höchst,65929.0,,,0.0,0.0
548,Westend_Süd,60325.0,,,0.0,0.0
549,Gallusviertel,60486.0,Europa-Allee,149.0,8.626378213339688,50.10737415
550,Nied,65934.0,,,0.0,0.0
551,Oberrad,60599.0,Offenbacher_Landstr.,495.0,8.7163153,50.0995833
552,Niederrad,60528.0,Bruchfeldstraße,42.0,8.64725555,50.087013049999996
553,Ostend,60314.0,,,0.0,0.0
554,Westend_Nord,60323.0,Hansaallee,72.0,8.671377249999999,50.12773355
555,Sachsenhausen_Süd,60599.0,,,0.0,0.0
556,Fechenheim,60386.0,Leinwebergasse,2.0,8.77033766035468,50.1232015
557,Seckbach,60389.0,Atzelbergstraße,92.0,8.722500764749434,50.141954049999995
558,Fechenheim,60386.0,,,0.0,0.0
559,Bornheim,60385.0,Berger_Straße,,0.0,0.0
560,Nordend_Ost,60316.0,Bornheimer_Landstraße,64.0,8.6929989,50.1231008
561,Niederrad,60528.0,Bruchfeldstr.,29.0,8.6471996,50.0867334
562,Westend_Süd,60325.0,Bockenheimer_Landstr.,0.0,8.6606429,50.118857
563,Sachsenhausen_Nord,60594.0,Schifferstraße,0.0,8.6878067,50.1040842
564,Ostend,60316.0,Hölderlinstraße,,0.0,0.0
565,Sachsenhausen_Nord,60596.0,,,0.0,0.0
566,Bockenheim,60486.0,Ederstraße,14.0,8.638525689333523,50.1203567
567,Seckbach,60389.0,,,0.0,0.0
568,Bockenheim,60487.0,Georg_Speyer_Strasse,88.0,8.643612445493826,50.1285594
569,Gallusviertel,60327.0,Kölner_Str.,66.0,8.64632679803902,50.107510149999996
570,Westend_Süd,60325.0,,,0.0,0.0
571,Seckbach,60389.0,Wilhelmshöher_Str.,,0.0,0.0
572,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
573,Eckenheim,60435.0,Porthstr.,,0.0,0.0
574,Rödelheim,60489.0,Langer_Weg,16.0,8.604103900924908,50.12259495
575,Bockenheim,60487.0,,,0.0,0.0
576,Nordend_West,60318.0,,,0.0,0.0
577,Ostend,60316.0,Thüringer_Str.,0.0,8.6991226,50.1167015
578,Innenstadt,60313.0,Markt,28.0,8.683658693752875,50.1107502
579,Niederrad,60528.0,Lyonerstraße,19.0,8.624485471556243,50.081535450000004
580,Westend_Süd,60323.0,,,0.0,0.0
581,Sachsenhausen_Nord,60594.0,,,0.0,0.0
582,Nordend_West,60320.0,,,0.0,0.0
583,Bockenheim,60486.0,,,0.0,0.0
584,Bornheim,60385.0,,,0.0,0.0
585,Altstadt,60547.0,,,0.0,0.0
586,Nordend_West,60318.0,,,0.0,0.0
587,Niederrad,60528.0,Lyoner_Straße,30.0,8.622975643309179,50.080984599999994
588,Niederursel,60439.0,,,0.0,0.0
589,Westend_Nord,60320.0,,,0.0,0.0
590,Bahnhofsviertel,60329.0,Kaiserstraße,,0.0,0.0
591,Ostend,60314.0,Schichaustraße,8.0,8.70315989982303,50.1115951
592,Westend_Süd,60325.0,Beethovenstraße,34.0,8.65631308435424,50.1156132
593,Gallusviertel,60327.0,Mainzer_Landstraße,,0.0,0.0
594,Rödelheim,60489.0,Thudichumstraße,,0.0,0.0
595,Sachsenhausen_Nord,60596.0,,,0.0,0.0
596,Griesheim,65933.0,An_der_Zingelswiese,9.0,8.594486171801773,50.10380695
597,Sachsenhausen_Nord,60596.0,,,0.0,0.0
598,Bornheim,60385.0,Arnsburger_Straße_,0.0,8.7060103,50.124768
599,Sachsenhausen_Nord,60594.0,,,0.0,0.0
600,Niederursel,60439.0,,,0.0,0.0
601,Nieder_Erlenbach,60437.0,,,0.0,0.0
602,Westend_Süd,60323.0,Friedrichstraße,39.0,8.662900584457564,50.1211072
603,Bockenheim,60486.0,Leonardo-da-Vinci_Allee,0.0,8.6278426,50.1133561
604,Nordend_West,60322.0,,,0.0,0.0
605,Nordend_West,60322.0,Melemstraße_,0.0,8.6755229,50.1296821
606,Oberrad,60599.0,,,0.0,0.0
607,Riedberg,60438.0,Altenhöferallee,30.0,8.632430895721829,50.17563505
608,Westend_Nord,60322.0,Wolfsgangstrasse,0.0,8.6750198,50.1241226
609,Bockenheim,60486.0,,,0.0,0.0
610,Dornbusch,60431.0,,,0.0,0.0
611,Bockenheim,60486.0,"Europaallee_140,",142.0,0.0,0.0
612,Bahnhofsviertel,60329.0,Gutleutstraße,42.0,8.667526226659959,50.1056131
613,Westend_Süd,60325.0,Beethovenstr._,0.0,8.6560233,50.1155187
614,Bahnhofsviertel,60329.0,,,0.0,0.0
615,Sachsenhausen_Süd,60599.0,Am_Sandberg,48.0,8.699063768435927,50.09294815
616,Gutleutviertel,60327.0,,,0.0,0.0
617,Sachsenhausen_Nord,60594.0,,,0.0,0.0
618,Niederrad,60528.0,Hahnstraße,,0.0,0.0
619,Nordend_Ost,60385.0,Heidestraße,97.0,8.7003896,50.124008
620,Westend_Süd,60322.0,Elsheimerstrasse,6.0,8.671721564477801,50.119772850000004
621,Praunheim,60488.0,,,0.0,0.0
622,Nordend_West,60318.0,,,0.0,0.0
623,Eckenheim,60435.0,Feuerwehrstr.,,0.0,0.0
624,Westend_Süd,60323.0,Grüneburgweg_,0.0,8.665561,50.123147
625,Hausen,60488.0,Am_Niddatal_,0.0,8.6192673,50.1379947
626,Rödelheim,60489.0,Strubbergstraße,50.0,8.6019452,50.1215111
627,Sachsenhausen_Nord,60594.0,Schulst.,39.0,0.0,0.0
628,Nordend_West,60318.0,Sternstraße,0.0,8.6823033,50.1205454
629,Unterliederbach,65929.0,,,0.0,0.0
630,Niederrad,60528.0,Lyonerstraße,19.0,8.624485471556243,50.081535450000004
631,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
632,Bockenheim,60487.0,Günther-Groenhoff-Straße,6.0,8.64726965760774,50.1302526
633,Niederursel,60439.0,,,0.0,0.0
634,Westend_Süd,60322.0,Gärtnerweg,0.0,8.6778628,50.1191279
635,Bornheim,60385.0,,,0.0,0.0
636,Niederrad,60528.0,,,0.0,0.0
637,Sindlingen,65931.0,Am_Lachgraben,,0.0,0.0
638,Altstadt,60311.0,,,0.0,0.0
639,Eckenheim,60435.0,,,0.0,0.0
640,Sachsenhausen_Nord,60594.0,Walter-Kolb-Straße,,0.0,0.0
641,Niederrad,60528.0,,,0.0,0.0
642,Eckenheim,60435.0,,,0.0,0.0
643,Gallusviertel,60327.0,Europa_Allee_,55.0,8.645191656031065,50.10821235
644,Bornheim,60385.0,Neebstraße,0.0,8.7068984,50.1279772
645,Nordend_Ost,60389.0,Gabelsbergerstr._,0.0,8.7009412,50.127557
646,Riedberg,60438.0,,,0.0,0.0
647,Eschersheim,60433.0,Eleonore-Sterling-Straße,,0.0,0.0
648,Niederrad,60528.0,Lyonerstraße,19.0,8.624485471556243,50.081535450000004
649,Bornheim,60385.0,Berger_Straße,,0.0,0.0
650,Ostend,60314.0,Ferdinand-Happ-Straße,19.0,8.71071070187638,50.1133624
651,Niederursel,60439.0,Oswaltstraße,28.0,8.62405709860371,50.16404265
652,Bergen_Enkheim,60388.0,,,0.0,0.0
653,Westend_Süd,60323.0,,,0.0,0.0
654,Rödelheim,60489.0,Alexanderstr.,65.0,8.61369160369718,50.12820505
655,Niederrad,60528.0,Waldstrasse,12.0,8.651141134123652,50.0812358
656,Niederrad,60528.0,Lyonerstr.,19.0,8.624485471556243,50.081535450000004
657,Oberrad,60599.0,Grazer_Weg,38.0,8.734598459437292,50.099452850000006
658,Sachsenhausen_Süd,60599.0,,,0.0,0.0
659,Nordend_West,60322.0,Vogtstrasse,48.0,8.676132692850222,50.126357600000006
660,Gallusviertel,60326.0,Lahnstraße,42.0,8.6369253,50.1013967
661,Gallusviertel,60486.0,,,0.0,0.0
662,Eschersheim,60431.0,,,0.0,0.0
663,Ostend,60314.0,Ostendstr._,0.0,8.699819,50.1116317
664,Innenstadt,60313.0,,,0.0,0.0
665,Sachsenhausen_Nord,60594.0,,,0.0,0.0
666,Bockenheim,60486.0,,,0.0,0.0
667,Riedberg,60438.0,Robert-Koch-Allee,25.0,8.625389085926344,50.17753615
668,Riedberg,60438.0,Otto-Schott-Straße,3.0,8.628274399999997,50.176323800000006
669,Bockenheim,60486.0,Solmsstraße,23.0,8.6348128,50.1184659
670,Westend_Süd,60325.0,Arndtstraße,25.0,8.659768750000008,50.116485
671,Nordend_Ost,60386.0,Petterweilstraße,57.0,0.0,0.0
672,Niederursel,60439.0,,,0.0,0.0
673,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad,37.0,8.684786740837996,50.094817
674,Ginnheim,60431.0,Fuchshohl,0.0,8.6534847,50.1454878
675,Ostend,60314.0,Hagenstraße,18.0,8.71015343890991,50.110822150000004
676,Riedberg,60438.0,Skylineblick,12.0,8.642143292871298,50.179359
677,Westend_Süd,60323.0,,,0.0,0.0
678,Westend_Süd,60325.0,Arndtstraße,48.0,8.6606547759088,50.118132349999996
679,Bockenheim,60486.0,,,0.0,0.0
680,Praunheim,60439.0,,,0.0,0.0
681,Bahnhofsviertel,60329.0,Gutleutstraße,40.0,8.667819347455463,50.105794599999996
682,Ostend,60385.0,Habsburger_Allee,37.0,8.70855,50.11751
683,Bockenheim,60487.0,,,0.0,0.0
684,Gallusviertel,60326.0,Mainzer_Landstraße,323.0,8.6370899,50.102063
685,Bahnhofsviertel,60329.0,Weserstr._,0.0,8.6680516,50.1101277
686,Nordend_Ost,60385.0,Petterweilstr,57.0,0.0,0.0
687,Westend_Süd,60325.0,,,0.0,0.0
688,Altstadt,60311.0,Fahrgasse,6.0,8.6872807,50.1104396
689,Westend_Süd,60323.0,,,0.0,0.0
690,Niederrad,60528.0,Flughafenstraße,,0.0,0.0
691,Bockenheim,60486.0,August-Euler-Str.,12.0,8.622707201733345,50.112865299999996
692,Sachsenhausen_Nord,60594.0,Dreieichstr.,0.0,8.6905145,50.1029021
693,Bergen_Enkheim,60388.0,Victor-Slotosch-Straße,,0.0,0.0
694,Sachsenhausen_Nord,60596.0,Rubenstraße,18.0,0.0,0.0
695,Gutleutviertel,60327.0,Heidelberger_Straße,4.0,8.656364939411848,50.10083955
696,Sachsenhausen_Süd,60598.0,,,0.0,0.0
697,Eschersheim,60433.0,,,0.0,0.0
698,Nordend_Ost,60318.0,,,0.0,0.0
699,Bergen_Enkheim,60388.0,,,0.0,0.0
700,Dornbusch,60320.0,,,0.0,0.0
701,Fechenheim,60386.0,Mittelseestraße,0.0,8.7672562,50.124459
702,Nordend_Ost,60389.0,Burgstraße,82.0,8.700557,50.1256641
703,Nied,65934.0,Oeserstr-,6.0,8.567069557512166,50.10162775
704,Griesheim,65933.0,Waldschulstraße,68.0,8.605161038516414,50.099608
705,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.177600299999995
706,Hausen,60488.0,,,0.0,0.0
707,Nieder_Eschbach,60437.0,Homburger_Landstraße,765.0,8.665895526424233,50.189637950000005
708,Nieder_Eschbach,60437.0,Budapester_Str.,15.0,8.672817,50.2037501
709,Dornbusch,60320.0,,,0.0,0.0
710,Griesheim,65933.0,Auf_der_Beun,17.0,8.604217550000001,50.093088449999996
711,Gallusviertel,60326.0,Hattersheimerstr.,7.0,8.63743012965713,50.1049823
712,Bockenheim,60487.0,Ditmarstr.,0.0,8.6541793,50.1267816
713,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
714,Westend_Süd,60323.0,,,0.0,0.0
715,Gallusviertel,60326.0,Kriegkstr._,0.0,8.6388791,50.1042531
716,Bockenheim,60486.0,Voltastr.,,0.0,0.0
717,Bockenheim,60486.0,Pfingstbrunnenstraße,40.0,8.639076732943924,50.11768965
718,Sachsenhausen_Nord,60596.0,Vogelweidstrasse_11,60596.0,8.667206560440277,50.09742885
719,Rödelheim,60489.0,,,0.0,0.0
720,Niederrad,60528.0,Goldammerstraße,44653.0,8.6477971,50.0815793
721,Ostend,60314.0,Uhlandstraße,54.0,8.696681997707474,50.1125565
722,Ginnheim,60431.0,Höhenblick_/_Fuchshohl,0.0,0.0,0.0
723,Höchst,65929.0,,,0.0,0.0
724,Innenstadt,60311.0,Lange_Stasse,20.0,0.0,0.0
725,Niederrad,60528.0,Lyoner_Straße,60.0,8.631639573354017,50.077634
726,Westend_Süd,60325.0,,,0.0,0.0
727,Eschersheim,60433.0,Eschersheimer_Landstraße,0.0,8.661005,50.1530168
728,Bockenheim,60486.0,Ohmstraße,59.0,8.6336874,50.117559
729,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
730,Riedberg,60438.0,Cäsar-von-Hofacker-Straße,11.0,8.62203181660152,50.1804479
731,Sachsenhausen_Nord,60594.0,Stegstr.,76.0,8.684860143929916,50.10084245
732,Kalbach,60437.0,Im_Hain,6.0,8.64237989177185,50.189534050000006
733,Nordend_Ost,60316.0,,,0.0,0.0
734,Sachsenhausen_Nord,60596.0,,,0.0,0.0
735,Westend_Süd,60325.0,Arndtstraße,22.0,8.659860590933878,50.11569845
736,Bornheim,60385.0,Berger_Straße,111.0,8.701982995150496,50.1234242
737,Westend_Süd,60325.0,,,0.0,0.0
738,Westend_Süd,60325.0,Kettenhofweg,92.0,8.65865487755063,50.116413949999995
739,Gallusviertel,60327.0,Dubliner_Str.,2.0,8.647020182982203,50.10829645
740,Nordend_West,60322.0,Im_Trutz,51.0,0.0,0.0
741,Bockenheim,60486.0,Leipziger_Straße,0.0,8.6455341,50.1226603
742,Nordend_Ost,60389.0,Walter-Hesselbach-Straße,54.0,0.0,0.0
743,Schwanheim,60529.0,,,0.0,0.0
744,Ostend,60385.0,,,0.0,0.0
745,Kalbach,60437.0,An_der_Wellenburg,20.0,8.634754437626148,50.1863276
746,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
747,Bockenheim,60684.0,Montgolfier-Allee,,0.0,0.0
748,Kalbach,60437.0,Im_Brombeerfeld,54.0,8.64457313798411,50.1895339
749,Rödelheim,60489.0,,,0.0,0.0
750,Innenstadt,60313.0,Elefantengasse,4.0,8.686721927802543,50.117723749999996
751,Höchst,65929.0,Gersthoferstr,0.0,8.5420736,50.100722
752,Bockenheim,60486.0,August-Euler-Str.,5.0,8.623317736216126,50.1130579
753,Westend_Süd,60325.0,,,0.0,0.0
754,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad,39.0,8.684683428701902,50.0945223
755,Bornheim,60389.0,,,0.0,0.0
756,Griesheim,65933.0,Eichenstraße,14.0,8.6055075,50.09533785
757,Nied,65934.0,,,0.0,0.0
758,Sachsenhausen_Nord,60594.0,,,0.0,0.0
759,Sachsenhausen_Nord,60594.0,Schweizer_Straße,0.0,8.6829343,50.0989691
760,Niederrad,60528.0,Sandhöfer_Allee,10.0,8.6594894,50.090619
761,Sachsenhausen_Süd,60528.0,Sandhöfer_Allee,10.0,8.6619913,50.0910119
762,Westend_Süd,60323.0,,,0.0,0.0
763,Altstadt,60311.0,Seckbächer_Gasse,5.0,8.6769069,50.1088126
764,Sachsenhausen_Nord,60596.0,Schwanthalerstraße,0.0,8.6789844,50.1001207
765,Bonames,60437.0,Homburger_Landstr.,657.0,8.664012843191616,50.182255049999995
766,Altstadt,60311.0,,,0.0,0.0
767,Westend_Süd,60325.0,Bockenheimer_Landstr.,0.0,8.6606429,50.118857
768,Bornheim,60385.0,Am_Rötheneck,4.0,8.711382130718563,50.1322592
769,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
770,Niederursel,60439.0,Praunheimer_Weg,153.0,8.622230912308805,50.154602749999995
771,Bornheim,60389.0,,,0.0,0.0
772,Nordend_West,60318.0,,,0.0,0.0
773,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.177600299999995
774,Ostend,60314.0,,,0.0,0.0
775,Riedberg,60438.0,Arthur-von-Weinberg-Straße,11.0,8.624608900000002,50.177443499999995
776,Griesheim,65933.0,Mainzer_Landstraße_,561.0,8.601828477586043,50.1000133
777,Innenstadt,60313.0,,,0.0,0.0
778,Westend_Süd,60325.0,,,0.0,0.0
779,Nordend_West,60322.0,Fichardstraße,37.0,8.678379900000007,50.121928600000004
780,Sachsenhausen_Nord,60598.0,,,0.0,0.0
781,Westend_Nord,60322.0,Körnerstraße,7.0,8.673919960217354,50.121630499999995
782,Sossenheim,65936.0,Flurscheideweg,5.0,8.573745550000009,50.12491305
783,Niederrad,60528.0,Bruchfeldstr.,29.0,8.6471996,50.0867334
784,Unterliederbach,65929.0,Wasgaustraße,21.0,8.536033306639194,50.10985925
785,Eckenheim,60435.0,,,0.0,0.0
786,Zeilsheim,65931.0,Saalfelder_Straße,6.0,8.494559644915254,50.0950977
787,Gallusviertel,60326.0,Mainzer_Landstraße_,372.0,8.6292293,50.101657
788,Griesheim,65933.0,,,0.0,0.0
789,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
790,Sachsenhausen_Nord,60594.0,,,0.0,0.0
791,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
792,Rödelheim,60489.0,Fuchstanzstraße,34.0,8.609439013440877,50.12824795
793,Praunheim,60488.0,,,0.0,0.0
794,Rödelheim,60894.0,,,0.0,0.0
795,Westend_Süd,60325.0,,,0.0,0.0
796,Bockenheim,60487.0,Ginnheimer_Str.,14.0,8.639080345886997,50.1257855
797,Fechenheim,60386.0,Dieburger_Str.,40.0,8.765395048544956,50.11529365
798,Niederrad,60528.0,Waldstraße,12.0,8.651141134123652,50.0812358
799,Unterliederbach,65929.0,,,0.0,0.0
800,Sachsenhausen_Nord,60594.0,Schifferstraße,,0.0,0.0
801,Nieder_Erlenbach,60437.0,,,0.0,0.0
802,Sachsenhausen_Süd,60598.0,Grethenweg,38.0,8.688689921024533,50.09769875
803,Sachsenhausen_Nord,60596.0,Gartenstraße,96.0,8.672770452742089,50.101023049999995
804,Nordend_West,60318.0,,,0.0,0.0
805,Schwanheim,60529.0,,,0.0,0.0
806,Schwanheim,60529.0,,,0.0,0.0
807,Sachsenhausen_Nord,60594.0,Paradiesgasse,0.0,8.6900248,50.1041305
808,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
809,Griesheim,65933.0,Lärchenstraße,6.0,8.60601590644498,50.09685715
810,Nordend_Ost,60316.0,Bergerstrasse,,0.0,0.0
